time,sand_heads_actual,sand_heads_predicted,halibut_bank_actual,halibut_bank_predicted,sentry_shoal_actual,sentry_shoal_predicted
2012-10-07 00:00:00,286.373,284.3425,286.1672,283.84573,284.92166,283.13934
2012-10-07 03:00:00,286.36905,285.47992,286.30374,284.24936,285.12897,282.06897
2012-10-07 06:00:00,286.1887,286.26672,286.04,284.69092,285.3488,282.48843
2012-10-07 09:00:00,285.8794,285.6494,285.34952,285.79623,285.15695,283.59683
2012-10-07 12:00:00,285.60876,283.2985,285.12326,285.9575,284.9701,283.72302
2012-10-07 15:00:00,285.2829,282.64435,285.04593,285.32916,284.80298,282.29947
2012-10-07 18:00:00,285.43448,283.40652,285.2944,283.15616,284.7518,284.51642
2012-10-07 21:00:00,285.6192,284.54175,285.73215,284.13608,284.60623,284.8988
2012-10-08 00:00:00,285.87747,283.66922,286.35834,283.61636,284.52585,284.13184
2012-10-08 03:00:00,285.82117,285.06586,286.33878,285.03067,285.37735,282.1688
2012-10-08 06:00:00,285.80847,285.93777,285.75912,285.8665,285.82724,282.7182
2012-10-08 09:00:00,285.6979,286.87115,285.29022,285.65976,285.0933,283.39822
2012-10-08 12:00:00,285.36597,285.86478,285.64597,285.2804,284.83423,282.62872
2012-10-08 15:00:00,285.48212,282.54712,285.4308,282.67642,284.68765,282.13077
2012-10-08 18:00:00,285.5687,283.26993,285.46133,283.04718,284.89767,283.8722
2012-10-08 21:00:00,285.63812,284.32983,285.78073,283.9268,284.79355,284.63855
2012-10-09 00:00:00,285.7783,283.0699,285.83432,283.57785,284.75876,283.8621
2012-10-09 03:00:00,285.4988,285.82907,285.9338,285.92233,284.71252,282.11145
2012-10-09 06:00:00,285.68262,286.3326,285.97766,286.23056,284.92078,282.07968
2012-10-09 09:00:00,285.33676,286.60825,285.6493,286.01328,285.02377,282.24628
2012-10-09 12:00:00,285.14517,282.74887,285.36868,285.37262,285.12842,281.9225
2012-10-09 15:00:00,285.39368,285.00433,285.26755,285.00568,284.79446,282.1235
2012-10-09 18:00:00,285.35693,283.35056,285.27847,283.4697,284.66702,283.231
2012-10-09 21:00:00,285.68015,283.87134,285.30136,284.3317,284.7047,284.41763
2012-10-10 00:00:00,286.29428,284.1485,285.35428,284.60962,284.63333,283.0727
2012-10-10 03:00:00,285.89124,286.00235,285.39294,286.07062,284.6947,282.16058
2012-10-10 06:00:00,284.87515,286.26825,285.1816,285.85416,284.60184,282.34186
2012-10-10 09:00:00,284.63907,283.6608,285.03464,285.53555,284.3179,282.1824
2012-10-10 12:00:00,284.88345,283.38974,285.0536,284.39368,283.53104,282.1278
2012-10-10 15:00:00,285.05435,284.73434,284.8434,285.3596,282.93387,282.05283
2012-10-10 18:00:00,285.07556,283.14572,284.2761,283.20844,283.36035,282.83493
2012-10-10 21:00:00,285.11862,283.36298,283.66772,283.95645,284.20248,284.18628
2012-10-11 00:00:00,285.31442,283.21863,283.5104,284.2584,284.53064,282.99872
2012-10-11 03:00:00,285.42383,285.97092,283.46875,285.92685,284.65225,282.0893
2012-10-11 06:00:00,284.8744,286.57718,284.45065,285.9165,284.26135,279.87534
2012-10-11 09:00:00,284.78482,285.83124,284.56445,285.81616,283.82437,280.92426
2012-10-11 12:00:00,284.96585,284.32465,284.5439,283.5084,283.41977,280.65213
2012-10-11 15:00:00,285.05664,282.10257,284.6145,284.08423,282.94974,282.49966
2012-10-11 18:00:00,285.06564,282.72186,284.6911,282.88702,283.02747,282.2943
2012-10-11 21:00:00,285.04318,283.31158,284.85593,284.05948,283.46246,282.7546
2012-10-12 00:00:00,285.34274,283.63687,285.3215,284.46045,284.19983,282.56802
2012-10-12 03:00:00,285.53888,286.0494,285.54483,285.59833,284.47903,282.25635
2012-10-12 06:00:00,284.24658,285.9062,284.5904,284.9305,284.35828,282.38474
2012-10-12 09:00:00,283.9309,284.86707,284.15518,283.28094,284.21786,281.89273
2012-10-12 12:00:00,283.7811,284.72876,283.90335,283.29562,284.02493,281.92532
2012-10-12 15:00:00,283.24692,283.21063,284.19504,283.61746,284.19632,282.03912
2012-10-12 18:00:00,284.0612,282.7905,284.03415,285.3948,284.38834,282.3811
2012-10-12 21:00:00,284.27237,282.7414,284.22128,285.7216,284.69455,282.24487
2012-10-13 00:00:00,284.5116,282.97656,284.3505,285.63596,284.69235,282.17938
2012-10-13 03:00:00,284.96927,285.20758,284.71274,285.57675,284.79202,282.16348
2012-10-13 06:00:00,285.21408,285.81308,284.8313,285.43024,285.18192,282.14767
2012-10-13 09:00:00,286.15332,285.8467,285.39893,285.37955,285.578,282.12405
2012-10-13 12:00:00,285.87134,285.76016,285.84436,285.51627,285.41568,282.1153
2012-10-13 15:00:00,285.71494,285.7959,285.64075,285.51172,285.45578,282.1303
2012-10-13 18:00:00,285.40054,285.98898,285.47452,285.6169,285.28806,282.17126
2012-10-13 21:00:00,285.6457,286.0213,285.5643,285.7235,285.19894,282.28302
2012-10-14 00:00:00,286.3365,285.7194,285.84,285.30136,285.28598,282.19577
2012-10-14 03:00:00,286.26553,285.9096,286.26254,285.78406,285.61475,282.1933
2012-10-14 06:00:00,286.03046,286.02032,285.88004,286.07138,285.76926,282.2149
2012-10-14 09:00:00,286.64578,285.9674,286.34686,286.09143,286.5684,282.2059
2012-10-14 12:00:00,286.1796,286.09958,286.30545,286.13458,286.24017,282.20142
2012-10-14 15:00:00,286.20993,286.21094,286.2023,286.1195,285.7429,282.21106
2012-10-14 18:00:00,285.97183,286.01944,286.0379,285.81525,285.79477,282.24365
2012-10-14 21:00:00,286.50867,285.8897,286.7174,285.55835,286.24808,282.25015
2012-10-15 00:00:00,286.55527,285.4338,286.715,284.96042,286.3434,282.1515
2012-10-15 03:00:00,287.01508,283.86365,286.22482,284.67676,285.4988,281.82132
2012-10-15 06:00:00,285.996,282.6367,285.62497,284.62146,285.1598,282.0376
2012-10-15 09:00:00,285.463,282.15088,285.3555,282.738,284.7993,283.53668
2012-10-15 12:00:00,285.3242,282.04315,284.897,282.12268,284.4576,283.13943
2012-10-15 15:00:00,285.3212,282.10007,284.80762,282.55505,284.46222,281.27426
2012-10-15 18:00:00,285.38367,282.66437,285.2916,285.15826,284.76443,282.09314
2012-10-15 21:00:00,286.0149,284.7291,285.73508,285.18082,284.69235,282.08658
2012-10-16 00:00:00,285.90497,285.79285,285.5687,285.84454,285.0173,282.05698
2012-10-16 03:00:00,287.02835,285.74606,286.8651,285.55075,286.44614,282.22177
2012-10-16 06:00:00,286.6429,285.4404,286.78757,285.36746,286.03702,282.20038
2012-10-16 09:00:00,285.92825,283.72018,285.8717,282.45853,283.99142,279.46384
2012-10-16 12:00:00,285.30618,281.06174,284.48474,281.1796,283.23895,279.71527
2012-10-16 15:00:00,284.6382,280.45093,284.13217,281.14462,282.85446,279.39014
2012-10-16 18:00:00,284.75235,281.97476,284.43054,281.25592,283.00574,280.17935
2012-10-16 21:00:00,284.0435,282.3315,284.52847,282.25253,283.42273,281.35208
2012-10-17 00:00:00,284.246,282.4301,284.63406,281.99664,282.9349,279.71194
2012-10-17 03:00:00,284.69464,280.50812,284.62692,281.1685,282.8353,280.53046
2012-10-17 06:00:00,284.5513,281.13416,284.3031,280.97284,282.99454,280.9977
2012-10-17 09:00:00,284.147,281.0817,283.8567,281.02127,282.94608,281.2842
2012-10-17 12:00:00,283.67957,281.03885,283.69653,281.0511,282.40128,281.625
2012-10-17 15:00:00,282.66702,280.96725,283.3855,280.5962,282.8657,281.14072
2012-10-17 18:00:00,283.396,280.70984,283.36758,280.6676,283.2678,279.73718
2012-10-17 21:00:00,284.27066,281.73447,284.02524,281.29367,283.76212,281.52322
2012-10-18 00:00:00,284.56918,281.51913,284.51608,281.02054,283.52103,279.7565
2012-10-18 03:00:00,284.1889,281.3239,284.58667,281.2066,283.47034,279.5742
2012-10-18 06:00:00,283.86746,281.44687,284.6508,281.08408,283.93082,279.55606
2012-10-18 09:00:00,283.74054,281.6497,284.9927,281.1297,284.0083,279.73706
2012-10-18 12:00:00,283.75742,281.47787,284.0569,281.274,283.18097,280.93637
2012-10-18 15:00:00,283.76328,281.39093,283.43942,281.23813,282.1965,281.69498
2012-10-18 18:00:00,284.1351,281.6889,284.43216,281.25522,282.87192,281.425
2012-10-18 21:00:00,283.61942,281.93774,283.79684,282.06296,283.29016,281.80954
2012-10-19 00:00:00,283.80847,282.29236,284.05673,283.02087,283.289,281.68274
2012-10-19 03:00:00,283.80325,282.87854,283.9895,283.7785,283.6735,281.879
2012-10-19 06:00:00,284.5255,286.25333,284.0416,286.05637,284.23416,281.8924
2012-10-19 09:00:00,284.8256,286.19815,285.46164,285.56668,284.37756,281.1585
2012-10-19 12:00:00,285.3807,282.80682,285.83276,283.95154,282.72714,280.72708
2012-10-19 15:00:00,284.45428,281.65186,284.15167,281.09677,282.17114,280.8688
2012-10-19 18:00:00,283.89005,281.51587,283.93362,280.82053,282.45276,279.86856
2012-10-19 21:00:00,283.91156,281.57544,284.17578,280.7952,283.13272,279.49606
2012-10-20 00:00:00,283.87387,280.3647,284.15085,281.0302,283.2991,280.4563
2012-10-20 03:00:00,283.3731,280.4705,283.04822,280.66028,281.89,280.72073
2012-10-20 06:00:00,282.2447,279.88263,282.2777,280.80716,281.3803,280.94965
2012-10-20 09:00:00,282.56345,280.60156,282.6346,281.06433,280.7631,280.73047
2012-10-20 12:00:00,281.86792,281.0352,281.33594,281.01688,280.34885,280.89334
2012-10-20 15:00:00,281.27005,280.7432,281.52792,281.10132,281.0552,281.41553
2012-10-20 18:00:00,281.3754,280.75446,281.69943,281.20007,281.44934,280.43884
2012-10-20 21:00:00,281.88693,280.61905,282.07028,280.9099,281.72244,280.0959
2012-10-21 00:00:00,281.87973,280.55316,281.8168,280.731,281.6267,280.5674
2012-10-21 03:00:00,281.12424,280.6699,281.0631,280.77155,281.01773,280.6783
2012-10-21 06:00:00,280.83585,280.33246,280.58362,280.539,280.56857,280.78558
2012-10-21 09:00:00,280.47525,280.37994,280.85547,280.51318,280.29074,280.99588
2012-10-21 12:00:00,281.0513,280.4861,280.8314,280.7247,280.76993,280.76785
2012-10-21 15:00:00,281.20422,280.60782,281.38034,280.7835,280.5212,280.68176
2012-10-21 18:00:00,281.77148,280.60596,281.44864,280.50836,281.38504,280.58188
2012-10-21 21:00:00,282.00116,280.28784,281.5818,280.47748,282.20428,280.8017
2012-10-22 00:00:00,282.45114,280.51886,281.39963,280.6499,281.05157,280.5303
2012-10-22 03:00:00,281.97607,280.47302,282.04675,280.54623,281.62723,281.03433
2012-10-22 06:00:00,281.07382,280.4847,281.5754,280.51636,281.65018,281.31656
2012-10-22 09:00:00,280.74582,280.18842,282.57864,280.496,280.6063,280.87134
2012-10-22 12:00:00,280.856,280.45798,282.51767,280.4494,280.50513,281.32645
2012-10-22 15:00:00,281.11765,280.4486,282.48703,280.56595,280.76233,281.50488
2012-10-22 18:00:00,282.6481,280.60684,282.5952,280.75476,281.25357,281.20102
2012-10-22 21:00:00,283.1284,280.03696,282.95663,280.76968,282.95004,281.53598
2012-10-23 00:00:00,282.91064,280.01562,283.36002,280.98767,283.4899,281.32776
2012-10-23 03:00:00,281.1139,280.67126,281.80927,280.79297,282.9669,280.8152
2012-10-23 06:00:00,281.0269,280.51865,281.43362,280.96518,282.64685,281.10492
2012-10-23 09:00:00,280.82828,280.54834,281.43478,280.9924,281.3806,281.22192
2012-10-23 12:00:00,280.2378,280.77975,281.3318,280.94458,280.84677,281.2848
2012-10-23 15:00:00,279.61386,280.47034,280.6171,280.96906,280.22836,281.4593
2012-10-23 18:00:00,280.8749,280.87338,280.61053,280.94916,280.97647,281.1174
2012-10-23 21:00:00,282.38998,280.117,282.37872,280.67508,281.70712,280.87653
2012-10-24 00:00:00,282.38968,280.22568,282.83292,281.0263,282.67975,280.8012
2012-10-24 03:00:00,281.9842,280.7675,282.35416,280.79016,282.64493,280.51538
2012-10-24 06:00:00,281.14392,280.44028,282.54825,280.8688,282.44363,280.60532
2012-10-24 09:00:00,280.70117,280.19858,282.81674,280.7428,282.316,280.74432
2012-10-24 12:00:00,281.0363,280.0592,282.41367,280.60638,282.28397,281.0725
2012-10-24 15:00:00,280.9452,280.1987,280.7535,280.78464,280.57843,280.9083
2012-10-24 18:00:00,280.25998,280.55573,280.28735,280.7873,280.3452,280.6112
2012-10-24 21:00:00,280.44617,280.8661,281.395,280.83438,280.08838,280.8614
2012-10-25 00:00:00,281.6146,281.04224,282.34256,280.77966,280.37405,280.7787
2012-10-25 03:00:00,281.44122,280.44852,282.86667,280.61676,280.808,280.27734
2012-10-25 06:00:00,281.80392,280.68127,281.75574,280.6536,281.36276,280.77386
2012-10-25 09:00:00,281.14563,280.5413,281.44662,280.9649,281.11044,280.77112
2012-10-25 12:00:00,281.0734,280.48804,281.53668,280.97787,280.45267,280.7898
2012-10-25 15:00:00,280.85864,280.58646,281.43423,280.8827,280.3586,280.88168
2012-10-25 18:00:00,280.80972,280.06238,281.49277,280.56418,280.5399,280.88986
2012-10-25 21:00:00,281.87634,279.967,281.65332,280.6388,281.69238,279.8753
2012-10-26 00:00:00,282.30466,280.49896,282.2086,280.8649,282.45377,280.6572
2012-10-26 03:00:00,282.14737,280.5214,282.56113,280.9367,282.47665,280.89703
2012-10-26 06:00:00,281.3696,280.4438,282.76895,280.86673,282.22858,281.0049
2012-10-26 09:00:00,281.08313,280.3902,282.18747,280.76392,281.84744,281.09848
2012-10-26 12:00:00,281.26816,280.39026,281.90695,280.8521,281.53995,280.9128
2012-10-26 15:00:00,280.98172,280.44247,281.7289,280.81625,281.3478,280.76974
2012-10-26 18:00:00,280.57706,279.44882,280.91104,280.4514,281.07272,280.54428
2012-10-26 21:00:00,281.1796,280.70584,281.46017,281.03775,281.4908,279.86163
2012-10-27 00:00:00,281.64548,280.7142,282.01028,280.91348,282.02933,280.54752
2012-10-27 03:00:00,281.56628,280.5049,282.25333,280.6162,282.1733,280.70197
2012-10-27 06:00:00,281.7965,280.5512,282.66776,280.53958,282.5536,280.4789
2012-10-27 09:00:00,281.5228,280.3462,282.51193,280.6962,282.533,280.31433
2012-10-27 12:00:00,281.28244,280.36414,282.04175,280.88693,282.49368,280.75552
2012-10-27 15:00:00,281.01416,280.50455,281.5607,280.8659,282.1569,281.05713
2012-10-27 18:00:00,281.38235,280.62573,281.73486,280.95013,282.06348,280.87473
2012-10-27 21:00:00,282.3617,279.79886,282.13922,280.6723,282.33984,280.85504
2012-10-28 00:00:00,282.72324,280.00626,282.7253,281.08072,282.7058,280.64566
2012-10-28 03:00:00,282.51572,279.94516,282.62836,280.86423,283.1569,279.83545
2012-10-28 06:00:00,282.73013,280.97092,283.31143,281.39474,283.11942,281.4088
2012-10-28 09:00:00,282.81726,282.6585,283.45535,281.90186,283.11337,280.3719
2012-10-28 12:00:00,282.98093,282.0798,282.75693,281.2542,282.84836,280.19293
2012-10-28 15:00:00,282.79575,281.6431,282.63156,281.0798,282.5975,279.83844
2012-10-28 18:00:00,283.57498,281.8666,282.80734,281.2713,282.2301,281.74365
2012-10-28 21:00:00,284.0613,282.0596,283.68338,281.60788,282.6577,282.00143
2012-10-29 00:00:00,284.00723,281.8155,283.94522,281.39398,283.1476,280.4548
2012-10-29 03:00:00,283.53165,280.51163,283.7529,281.48535,283.44632,281.51303
2012-10-29 06:00:00,282.90906,280.52982,283.6602,280.90616,283.12073,281.8589
2012-10-29 09:00:00,282.7584,280.5273,283.48355,280.98965,283.02463,281.32816
2012-10-29 12:00:00,282.02347,280.69446,282.19556,280.50806,282.8236,280.9263
2012-10-29 15:00:00,282.23004,280.8872,282.3523,280.5499,282.60648,280.71796
2012-10-29 18:00:00,282.58096,281.6071,282.59756,281.31653,282.87488,281.03595
2012-10-29 21:00:00,282.56512,282.0736,282.52274,282.2616,283.00958,282.11124
2012-10-30 00:00:00,283.5048,282.33997,282.8371,282.97043,283.42612,281.983
2012-10-30 03:00:00,283.41833,284.96646,283.3912,283.51816,283.67606,281.58948
2012-10-30 06:00:00,284.17465,282.65024,284.1127,282.59332,283.94925,281.56403
2012-10-30 09:00:00,283.51486,282.5918,283.48062,281.79224,283.86478,282.8119
2012-10-30 12:00:00,283.3801,282.58478,283.3983,281.7029,282.79526,279.75687
2012-10-30 15:00:00,283.03745,281.99286,282.93106,281.45868,282.15872,279.8016
2012-10-30 18:00:00,283.19168,282.07126,282.7462,281.7056,282.22485,281.4156
2012-10-30 21:00:00,283.06213,282.07147,282.72815,282.1466,282.84042,282.0741
2012-10-31 00:00:00,283.0327,282.1869,282.7343,282.0383,282.9604,281.74637
2012-10-31 03:00:00,283.6083,282.2931,282.88028,281.96024,282.54358,281.62332
2012-10-31 06:00:00,284.10147,282.2664,284.32407,282.13724,282.9835,279.60123
2012-10-31 09:00:00,284.13382,282.37326,284.2771,282.45984,283.7787,279.43546
2012-10-31 12:00:00,284.4366,282.77213,284.3651,283.07492,283.50665,279.8221
2012-10-31 15:00:00,284.36963,282.3616,283.91974,282.62543,283.27188,281.54987
2012-10-31 18:00:00,285.21896,282.39825,284.71442,283.0624,283.2097,281.63013
2012-10-31 21:00:00,284.521,282.3458,284.56543,283.76715,283.4944,281.9251
2012-11-01 00:00:00,284.17224,282.40146,283.94272,284.10034,283.18707,281.80023
2012-11-01 03:00:00,283.74097,282.54858,283.9139,284.07303,283.04132,281.82138
2012-11-01 06:00:00,283.87683,282.4466,283.99817,283.13986,283.4894,282.2183
2012-11-01 09:00:00,283.7134,282.29602,284.25705,282.70502,283.33066,282.02908
2012-11-01 12:00:00,283.3569,282.1061,283.67313,282.13138,283.1505,280.82114
2012-11-01 15:00:00,283.31088,282.0471,283.49454,282.0056,283.06842,281.18207
2012-11-01 18:00:00,283.2654,282.0758,283.3673,282.23227,283.13684,281.6905
2012-11-01 21:00:00,283.52225,282.21567,283.2825,282.4455,283.42493,281.7621
2012-11-02 00:00:00,283.91733,282.32144,283.45657,282.53336,283.4447,281.751
2012-11-02 03:00:00,283.9419,282.31616,283.77396,282.38174,283.4045,281.74155
2012-11-02 06:00:00,283.64093,282.05038,283.82205,281.96405,283.84354,282.21664
2012-11-02 09:00:00,283.2869,282.10617,283.56363,281.6356,283.7515,281.45938
2012-11-02 12:00:00,283.29868,282.01486,283.4559,281.45435,283.55215,281.42145
2012-11-02 15:00:00,283.67587,281.94876,283.81775,281.29306,283.6504,281.44116
2012-11-02 18:00:00,284.65305,281.76755,284.69153,281.3529,283.83997,281.80103
2012-11-02 21:00:00,284.75693,281.99036,284.95117,281.9967,284.01926,282.26654
2012-11-03 00:00:00,284.18002,282.15897,283.90585,282.1002,283.9424,281.46667
2012-11-03 03:00:00,284.4198,282.45187,284.55948,282.44302,283.44653,280.11417
2012-11-03 06:00:00,284.04337,282.43805,284.15894,282.23718,283.60004,281.74933
2012-11-03 09:00:00,283.65244,282.43842,283.6882,282.10715,284.05713,281.3292
2012-11-03 12:00:00,283.71655,282.3382,283.6508,281.96353,283.97342,281.89313
2012-11-03 15:00:00,283.72495,282.42297,283.61646,281.97546,283.59085,279.90875
2012-11-03 18:00:00,283.79724,282.30994,283.55203,282.27463,283.49173,281.91995
2012-11-03 21:00:00,284.14206,282.17172,283.98123,282.21603,284.13834,281.793
2012-11-04 00:00:00,284.22827,282.3729,283.97083,282.5343,284.11224,281.63232
2012-11-04 03:00:00,284.3114,282.49466,284.26584,282.16296,284.48694,281.63876
2012-11-04 06:00:00,283.8274,282.1567,283.73853,282.24457,284.03085,281.6346
2012-11-04 09:00:00,283.4625,282.18842,283.61044,282.8762,283.3036,281.70126
2012-11-04 12:00:00,283.36685,282.23215,283.58444,282.8273,283.75803,281.89322
2012-11-04 15:00:00,283.8782,282.62787,284.8063,284.27713,283.71307,282.04263
2012-11-04 18:00:00,284.44308,285.12875,284.79288,285.87216,284.2325,282.19275
2012-11-04 21:00:00,285.3464,285.92554,285.61166,285.94766,284.76578,282.52594
2012-11-05 00:00:00,285.4352,285.4387,285.2538,284.72784,284.97983,282.1789
2012-11-05 03:00:00,285.81808,283.41382,285.90518,283.77554,284.20743,282.03723
2012-11-05 06:00:00,285.64035,282.38608,285.06448,282.90768,284.10065,280.54874
2012-11-05 09:00:00,284.03027,282.286,283.9967,281.6567,283.28928,279.35513
2012-11-05 12:00:00,283.7268,282.02625,283.54816,280.95053,283.00775,279.84665
2012-11-05 15:00:00,283.442,279.64252,283.36304,281.07855,283.09995,280.53726
2012-11-05 18:00:00,283.26337,281.79788,283.35355,281.02106,282.9806,279.86224
2012-11-05 21:00:00,282.95322,281.8017,283.43478,281.34912,283.22928,281.42953
2012-11-06 00:00:00,282.9459,281.7699,283.2605,281.11124,283.28195,279.99368
2012-11-06 03:00:00,282.9883,281.5346,283.23508,280.86465,283.3361,279.80444
2012-11-06 06:00:00,282.95435,281.18744,282.9811,281.09927,282.9553,280.6924
2012-11-06 09:00:00,283.01675,281.4204,282.93143,281.17813,282.3649,280.59265
2012-11-06 12:00:00,282.95508,280.5516,282.95114,281.21176,281.64423,280.715
2012-11-06 15:00:00,282.44113,280.54907,282.7027,281.09143,280.66098,280.62543
2012-11-06 18:00:00,280.60434,281.1899,281.3878,280.93637,281.61307,280.5737
2012-11-06 21:00:00,281.09293,281.23203,280.9714,281.20486,281.73117,280.3884
2012-11-07 00:00:00,281.88235,282.1388,282.26248,281.79358,282.03812,280.58746
2012-11-07 03:00:00,282.71103,282.00217,282.786,280.8084,282.23257,280.7572
2012-11-07 06:00:00,283.23105,280.7274,283.08316,280.64893,281.5796,281.0117
2012-11-07 09:00:00,282.9976,279.49634,282.57492,280.6096,281.60013,280.92444
2012-11-07 12:00:00,282.09735,280.58102,281.10532,280.77298,281.2297,280.8123
2012-11-07 15:00:00,281.83133,280.4271,281.4627,280.6004,281.68814,280.73544
2012-11-07 18:00:00,281.8252,279.86954,281.72906,280.56528,281.54855,281.24857
2012-11-07 21:00:00,282.19254,279.46497,282.05124,280.65152,281.98022,280.75516
2012-11-08 00:00:00,282.2573,279.98392,282.0988,280.72827,282.46988,280.8064
2012-11-08 03:00:00,281.4597,280.37158,281.91116,280.81836,282.04544,280.66135
2012-11-08 06:00:00,280.48477,280.25873,282.1421,280.60913,281.72028,280.80273
2012-11-08 09:00:00,280.00537,280.3257,282.327,280.44345,281.79236,280.73053
2012-11-08 12:00:00,280.42874,280.14267,281.7946,280.32376,280.92822,280.7255
2012-11-08 15:00:00,281.69418,280.0839,281.43384,280.41586,280.08548,280.6252
2012-11-08 18:00:00,281.9174,280.42368,281.52634,280.04105,280.77762,281.09607
2012-11-08 21:00:00,282.17508,280.69638,282.18033,281.50885,282.12048,280.5537
2012-11-09 00:00:00,282.43826,280.40924,282.35458,280.54245,282.00998,280.766
2012-11-09 03:00:00,282.5261,280.24673,281.9852,280.47025,280.77573,281.10178
2012-11-09 06:00:00,280.74597,280.24542,281.45035,280.29462,280.34048,280.8314
2012-11-09 09:00:00,280.70972,280.57135,280.53818,280.24216,279.20947,280.7515
2012-11-09 12:00:00,280.34473,280.58197,279.66284,279.93372,278.5582,280.73215
2012-11-09 15:00:00,279.3048,280.4713,279.52493,279.85443,278.38818,280.71283
2012-11-09 18:00:00,278.85526,279.72964,279.5912,280.4149,279.27832,280.6294
2012-11-09 21:00:00,279.47403,279.55417,279.80466,280.69485,280.46237,280.62018
2012-11-10 00:00:00,280.3728,280.10596,280.11636,280.3823,280.74338,280.70016
2012-11-10 03:00:00,280.48532,280.5723,280.24222,280.2445,279.7957,280.79514
2012-11-10 06:00:00,278.31067,280.51636,279.6385,279.89203,278.9923,280.65378
2012-11-10 09:00:00,276.68063,280.23148,279.02228,280.2677,277.3818,280.62912
2012-11-10 12:00:00,277.06973,280.23337,278.89078,280.41617,276.94714,280.66425
2012-11-10 15:00:00,276.6408,280.22638,278.05026,280.37662,276.81406,280.61923
2012-11-10 18:00:00,276.35223,280.1817,278.02914,279.97968,277.17395,280.4134
2012-11-10 21:00:00,277.55612,279.80453,278.19962,280.13907,277.9668,280.4256
2012-11-11 00:00:00,278.28625,280.19275,278.59195,280.00476,279.00937,280.46747
2012-11-11 03:00:00,278.49,280.34305,279.00082,280.38263,279.4686,280.35214
2012-11-11 06:00:00,277.20358,280.36218,279.02112,280.02673,279.41888,280.41162
2012-11-11 09:00:00,276.19547,280.43994,278.3506,280.05762,279.49515,280.52365
2012-11-11 12:00:00,276.3951,280.2929,278.35532,280.07996,279.31052,280.60733
2012-11-11 15:00:00,276.62955,280.02356,278.70117,280.25522,279.25763,280.62912
2012-11-11 18:00:00,278.29404,280.2289,279.63718,280.30902,278.89633,280.62906
2012-11-11 21:00:00,278.91464,280.30106,279.3898,280.3847,278.00772,280.6146
2012-11-12 00:00:00,278.5742,280.07126,278.72903,280.34735,278.11783,280.60095
2012-11-12 03:00:00,278.73767,280.07755,279.27673,280.2565,278.8633,280.62152
2012-11-12 06:00:00,279.1376,280.1813,280.063,280.46048,279.78,280.66772
2012-11-12 09:00:00,279.4188,280.48947,280.07947,280.39328,280.20392,280.7187
2012-11-12 12:00:00,279.72324,280.50198,280.6948,280.40854,280.3522,280.95166
2012-11-12 15:00:00,279.91153,280.50256,280.81296,280.58218,280.54092,281.31937
2012-11-12 18:00:00,280.2064,280.37625,280.8003,280.6391,281.1241,281.6055
2012-11-12 21:00:00,280.96683,280.72516,280.9945,280.72455,281.49545,281.38348
2012-11-13 00:00:00,281.71997,280.88187,281.16,280.94748,281.7789,280.89175
2012-11-13 03:00:00,281.82816,279.84134,281.60532,281.14346,282.22467,281.08362
2012-11-13 06:00:00,281.41364,280.14282,281.361,280.8805,282.1465,281.2617
2012-11-13 09:00:00,280.70792,279.92847,281.13535,280.95587,282.11816,281.04507
2012-11-13 12:00:00,281.75644,279.8043,281.13455,280.92252,282.02872,280.51724
2012-11-13 15:00:00,281.69235,279.99097,281.24008,280.7807,281.981,280.43875
2012-11-13 18:00:00,281.54257,280.06766,281.17297,280.6046,281.5925,279.54782
2012-11-13 21:00:00,281.55215,279.39432,281.3008,280.75156,280.92197,279.54938
2012-11-14 00:00:00,281.58777,280.43906,281.31253,280.96152,280.84763,280.0674
2012-11-14 03:00:00,281.6881,280.52643,281.27942,280.71893,280.9009,280.98074
2012-11-14 06:00:00,281.5298,280.1903,281.32068,280.58298,281.1778,281.47806
2012-11-14 09:00:00,281.56717,279.60226,281.2248,280.63605,281.07288,281.03308
2012-11-14 12:00:00,281.1626,280.65695,281.10623,280.66644,280.8494,281.013
2012-11-14 15:00:00,281.0878,281.07315,281.30362,280.59024,280.49768,281.04227
2012-11-14 18:00:00,281.40414,280.54626,281.15866,280.6908,280.54977,280.82242
2012-11-14 21:00:00,281.31735,280.8201,281.21683,280.94345,281.25198,280.58374
2012-11-15 00:00:00,281.39395,280.5418,281.14417,280.70618,281.6616,280.78107
2012-11-15 03:00:00,281.26443,280.1079,281.0977,280.3621,281.42722,280.37698
2012-11-15 06:00:00,280.595,280.13123,281.09,280.32037,281.22705,280.6124
2012-11-15 09:00:00,279.22064,280.1002,280.74155,280.20004,280.99564,280.8136
2012-11-15 12:00:00,278.96945,280.02713,280.3463,280.2918,280.8043,281.18265
2012-11-15 15:00:00,279.897,280.00604,280.13156,280.37323,280.355,281.45322
2012-11-15 18:00:00,280.30112,279.50925,280.06424,280.5995,280.13995,280.8742
2012-11-15 21:00:00,280.48325,281.51865,280.31747,280.58127,280.35135,280.70352
2012-11-16 00:00:00,280.74014,279.99103,280.62128,280.70163,280.55087,280.74487
2012-11-16 03:00:00,280.8285,279.8148,280.70712,280.46814,280.58224,280.26315
2012-11-16 06:00:00,279.6086,280.0146,280.76663,280.39932,280.21814,280.65884
2012-11-16 09:00:00,277.73758,279.7272,279.54736,280.6872,280.64423,280.69125
2012-11-16 12:00:00,279.03763,279.85764,278.8163,280.69778,280.7939,281.10425
